OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,OBJECTID_2,GRIDCODE,FEATUREID,SOURCEFC,AreaSqKM,Shape_Leng,Shape_Area,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
13133,"10290103000031",Medium,"USGS, Water Resources Division","06917000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06917000,38.316079999999999,StreamGage,"7360005",USGS,"L OSAGE R AT FULTON, KS","20",KS,314.000000000000000,813.259999999999991,38.008924280000002,-94.704126400000007,"1","20151006",1631251,"948288","7360005",NHDFlowline,1.316700000000000,0.072291448753775,0.000135088164365,28.887,27.428,"229","20","126",12f,INTERIOR PLAINS,CENTRAL LOWLAND,OSAGE PLAINS,"12"
13181,"10260008000017",Medium,"USGS, Water Resources Division","06878000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06878000,48.245109999999997,StreamGage,"18880718",USGS,"CHAPMAN C NR CHAPMAN, KS","20",KS,300.000000000000000,777.000000000000000,39.031109000000001,-97.040292199999996,"1","20151006",1576370,"892815","18880718",NHDFlowline,3.765600000000000,0.135142955992480,0.000391740934241,28.887,27.428,"229","20","126",12f,INTERIOR PLAINS,CENTRAL LOWLAND,OSAGE PLAINS,"12"
13208,"10190007000434",Medium,"USGS, Water Resources Division","06746095",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06746095,89.886889999999994,StreamGage,"2900149",USGS,"JOE WRIGHT CREEK ABOVE JOE WRIGHT RESERVOIR, CO","8",CO,3.140000000000000,8.132600000000000,40.539982199999997,-105.882790000000000,"1","20151006",1477239,"790707","2900149",NHDFlowline,0.427500000000000,0.043382146238047,0.000045443445521,12.244,25.734,"151","14","160","16",ROCKY MOUNTAIN SYSTEM,SOUTHERN ROCKY MOUNTAINS,PS4,"16"
13257,"10180002000185",Medium,"USGS, Water Resources Division","06623800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06623800,38.673980000000000,StreamGage,"15984809",USGS,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY","56",MT,72.700000000000003,188.293000000000006,41.023579099999999,-106.824765999999997,"1","20151006",1486984,"800767","15984809",NHDFlowline,1.686600000000000,0.077686046441980,0.000180572666061,12.244,25.734,"151","14","160","16",ROCKY MOUNTAIN SYSTEM,SOUTHERN ROCKY MOUNTAINS,PS4,"16"
13268,"10240007000021",Medium,"USGS, Water Resources Division","06814000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06814000,85.510750000000002,StreamGage,"19158238",USGS,"TURKEY C NR SENECA, KS","20",KS,276.000000000000000,714.840000000000032,39.947777299999998,-96.108614900000006,"1","20151006",1543758,"859746","19158238",NHDFlowline,7.857000000000000,0.204585177979461,0.000827992292191,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
13294,"10180001000345",Medium,"USGS, Water Resources Division","06614800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06614800,41.378399999999999,StreamGage,"16000378",USGS,"MICHIGAN RIVER NEAR CAMERON PASS, CO","8",CO,1.540000000000000,3.988600000000000,40.496094090000000,-105.865011899999999,"1","20151006",1485247,"798945","16000378",NHDFlowline,3.740400000000000,0.131970280879918,0.000397301172280,12.244,25.734,"151","14","160","16",ROCKY MOUNTAIN SYSTEM,SOUTHERN ROCKY MOUNTAINS,PS4,"16"
13413,"10250016000766",Medium,"USGS, Water Resources Division","06853800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06853800,47.357500000000002,StreamGage,"19017621",USGS,"WHITE ROCK C NR BURR OAK, KS","20",KS,227.000000000000000,587.929999999999950,39.899180000000001,-98.250327600000006,"1","20151006",1563818,"880046","19017621",NHDFlowline,2.494800000000000,0.100857127833935,0.000262745681573,10.660,15.015,"221","19","135",13e,INTERIOR PLAINS,GREAT PLAINS,PLAINS BORDER,"13"
13433,"10270205000026",Medium,"USGS, Water Resources Division","06885500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06885500,65.378360000000001,StreamGage,"2277053",USGS,"BLACK VERMILLION R NR FRANKFORT, KS","20",KS,410.000000000000000,1061.900000000000091,39.681943490000002,-96.442788800000002,"1","20151006",1607365,"924109","2277053",NHDFlowline,13.170600000000000,0.293384730299759,0.001382872850869,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
13592,"10210004000008",Medium,"USGS, Water Resources Division","06784000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06784000,5.115800000000000,StreamGage,"17356815",USGS,"South Loup River at Saint Michael, Nebr.","31",NE,2320.000000000000000,6008.800000000000182,41.032499999999999,-98.740555599999993,"1","20151006",1517156,"832209","17356815",NHDFlowline,0.369000000000000,0.034061802026169,0.000039511128882,41.248,42.803,"147","205","134",13d,INTERIOR PLAINS,GREAT PLAINS,HIGH PLAINS,"13"
13626,"10180002000351",Medium,"USGS, Water Resources Division","06622700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06622700,58.147500000000001,StreamGage,"15983485",USGS,"NORTH BRUSH CREEK NEAR SARATOGA, WY","56",MT,37.399999999999999,96.866000000000000,41.370244700000001,-106.520581500000006,"1","20151006",1486757,"800534","15983485",NHDFlowline,3.364200000000000,0.121457001358971,0.000362096074025,11.109,22.546,"141","12","170","17",ROCKY MOUNTAIN SYSTEM,WYOMING BASIN,PS2,"17"
13718,"10180004000154",Medium,"USGS, Water Resources Division","06632400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06632400,38.014859999999999,StreamGage,"15968457",USGS,"ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY","56",MT,62.899999999999999,162.911000000000001,41.585245489999998,-106.222790799999999,"1","20151006",1489031,"802900","15968457",NHDFlowline,1.051200000000000,0.066661012673736,0.000113496816913,12.244,25.734,"151","14","160","16",ROCKY MOUNTAIN SYSTEM,SOUTHERN ROCKY MOUNTAINS,PS4,"16"
13726,"10200203000155",Medium,"USGS, Water Resources Division","06803530",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06803530,2.338820000000000,StreamGage,"17399459",USGS,"Rock Creek near Ceresco, Nebr.","31",NE,120.000000000000000,310.800000000000011,41.015833299999997,-96.544166700000005,"1","20151006",1513450,"828368","17399459",NHDFlowline,0.598500000000000,0.051995147703433,0.000064074287844,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
13800,"10230001000929",Medium,"USGS, Water Resources Division","06601000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06601000,44.788890000000002,StreamGage,"17244016",USGS,"Omaha Creek at Homer, Nebr.","31",NE,174.000000000000000,450.660000000000025,42.321666669999999,-96.487777800000003,"1","20151006",1530381,"845821","17244016",NHDFlowline,3.608100000000000,0.138739850763934,0.000394078059243,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
13864,"10200203000211",Medium,"USGS, Water Resources Division","06803510",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06803510,75.876810000000006,StreamGage,"17405547",USGS,"Little Salt Creek near Lincoln, Nebr.","31",NE,43.600000000000001,112.924000000000007,40.893055560000001,-96.681666699999994,"1","20151006",1513282,"828200","17405547",NHDFlowline,6.036300000000000,0.166724818781713,0.000644965603145,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
13886,"10280201000096",Medium,"USGS, Water Resources Division","06903400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06903400,78.971850000000003,StreamGage,"5124308",USGS,"Chariton River near Chariton, IA","19",IA,182.000000000000000,471.379999999999995,40.951890050000003,-93.259847699999995,"1","20151006",1620966,"937853","5124308",NHDFlowline,1.513800000000000,0.082394074585467,0.000161907005623,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
14048,"10070001000302",Medium,"USGS, Water Resources Division","06188000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06188000,13.727520000000000,StreamGage,"2965578",USGS,Lamar River nr Tower Ranger Station YNP,"56",MT,668.000000000000000,1730.119999999999891,44.928177779999999,-110.394269399999999,"1","20151006",1279542,"589404","2965578",NHDFlowline,20.042100000000001,0.355003639299671,0.002284137641942,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14058,"10080001000445",Medium,"USGS, Water Resources Division","06221400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06221400,41.303970000000000,StreamGage,"12899984",USGS,"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WY","56",MT,88.200000000000003,228.437999999999988,43.346166670000002,-109.408777799999996,"1","20151006",1293521,"603870","12899984",NHDFlowline,6.864300000000000,0.213460879040425,0.000761950624118,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14134,"10020008000039",Medium,"USGS, Water Resources Division","06043500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06043500,90.862089999999995,StreamGage,"3855315",USGS,Gallatin River near Gallatin Gateway MT,"30",MT,819.000000000000000,2121.210000000000036,45.497300000000003,-111.270708299999995,"1","20151006",1218682,"526964","3855315",NHDFlowline,0.096300000000000,0.025298016441130,0.000011085748235,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14135,"10080010000192",Medium,"USGS, Water Resources Division","06278300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06278300,12.418730000000000,StreamGage,"12804142",USGS,"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY","56",MT,23.100000000000001,59.829000000000001,44.508019500000003,-107.403688599999995,"1","20151006",1305976,"616582","12804142",NHDFlowline,4.276800000000000,0.136978942926107,0.000483922472276,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14152,"10140203000233",Medium,"USGS, Water Resources Division","06447500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06447500,86.561430000000001,StreamGage,"20179529",USGS,"LITTLE WHITE R NEAR MARTIN,SD","46",SD,313.000000000000000,810.669999999999959,43.166915500000002,-101.632732200000007,"1","20151006",1436635,"749414","20179529",NHDFlowline,0.691200000000000,0.049351509457539,0.000076511631716,41.248,42.803,"147","205","134",13d,INTERIOR PLAINS,GREAT PLAINS,HIGH PLAINS,"13"
14156,"10020007002928",Medium,"USGS, Water Resources Division","06037500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06037500,28.097280000000001,StreamGage,"3059764",USGS,Madison River near West Yellowstone MT,"30",MT,435.000000000000000,1126.650000000000091,44.657072200000002,-111.067963899999995,"1","20151006",1219008,"527292","3059764",NHDFlowline,1.436400000000000,0.079848476805339,0.000162976480279,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14202,"10090201000041",Medium,"USGS, Water Resources Division","06311000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06311000,53.234420000000000,StreamGage,"5348813",USGS,"NORTH FORK POWDER RIVER NEAR HAZELTON, WY","56",MT,24.500000000000000,63.454999999999998,44.027742279999998,-107.080895499999997,"1","20151006",1316825,"627707","5348813",NHDFlowline,2.423700000000000,0.103623257152319,0.000272081752882,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14234,"10080001000510",Medium,"USGS, Water Resources Division","06224000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06224000,20.731680000000001,StreamGage,"12900462",USGS,"BULL LAKE CREEK ABOVE BULL LAKE, WY","56",MT,187.000000000000000,484.329999999999984,43.176611100000002,-109.202555599999997,"1","20151006",1294127,"604489","12900462",NHDFlowline,3.198600000000000,0.129469072112411,0.000354147726321,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14254,"10120110000370",Medium,"USGS, Water Resources Division","06408700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06408700,33.098399999999998,StreamGage,"17532989",USGS,"RHOADS FORK NEAR ROCHFORD,SD","46",SD,7.840000000000000,20.305599999999998,44.133871489999997,-103.861591200000007,"1","20151006",1368593,"680569","17532989",NHDFlowline,12.726000000000001,0.219437127255210,0.001431177486850,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14259,"10080013000079",Medium,"USGS, Water Resources Division","06280300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06280300,20.369959999999999,StreamGage,"12788124",USGS,"SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WY","56",MT,297.000000000000000,769.230000000000018,44.207888890000000,-109.555250000000001,"1","20151006",1307993,"618627","12788124",NHDFlowline,0.058500000000000,0.018511120119818,0.000006587105539,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14288,"10120110000111",Medium,"USGS, Water Resources Division","06409000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06409000,89.535010000000000,StreamGage,"17533503",USGS,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY,SD","46",SD,79.099999999999994,204.869000000000000,44.013592379999999,-103.830478400000004,"1","20151006",1368029,"679998","17533503",NHDFlowline,0.770400000000000,0.055386633309691,0.000086463506607,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14324,"10080016000041",Medium,"USGS, Water Resources Division","06291500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06291500,56.878250000000001,StreamGage,"12771299",USGS,"Lodge Grass Cr ab Willow Cr diversion, nr Wyola MT","30",MT,83.900000000000006,217.300999999999988,45.126480559999997,-107.599891700000001,"0","20151006",1311641,"622400","12771299",NHDFlowline,7.198200000000000,0.181558690905942,0.000823183674244,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14373,"10070002000371",Medium,"USGS, Water Resources Division","06191500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06191500,86.322429999999997,StreamGage,"4369760",USGS,Yellowstone River at Corwin Springs MT,"30",MT,2616.000000000000000,6775.439999999999600,45.112119399999997,-110.793666700000003,"1","20151006",1281654,"591550","4369760",NHDFlowline,10.082700000000001,0.221599635717695,0.001153103501885,30.059,28.208,"6","48","190","19",ROCKY MOUNTAIN SYSTEM,NORTHERN ROCKY MOUNTAINS,PS6,"19"
14432,"10140202000064",Medium,"USGS, Water Resources Division","06447000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06447000,53.032440000000001,StreamGage,"16074848",USGS,"WHITE R NEAR KADOKA,SD","46",SD,4960.000000000000000,12846.399999999999636,43.752494900000002,-101.524866500000002,"1","20151006",1433353,"746115","16074848",NHDFlowline,1.182600000000000,0.072052805785928,0.000132151337462,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14521,"10080016000080",Medium,"USGS, Water Resources Division","06289000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06289000,58.734439999999999,StreamGage,"12771343",USGS,Little Bighorn River at State Line nr Wyola MT,"30",MT,182.000000000000000,471.379999999999995,45.007111100000003,-107.615408299999999,"1","20151006",1312830,"623632","12771343",NHDFlowline,1.523700000000000,0.117972844192730,0.000173905271221,13.999,29.532,"77","4","180","18",ROCKY MOUNTAIN SYSTEM,MIDDLE ROCKY MOUNTAINS,PS5,"18"
14575,"10160011000204",Medium,"USGS, Water Resources Division","06477500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06477500,34.085940000000001,StreamGage,"12664828",USGS,"FIRESTEEL CR NEAR MOUNT VERNON,SD","46",SD,588.000000000000000,1522.920000000000073,43.776402189999999,-98.245665799999998,"1","20151006",1456675,"769911","12664828",NHDFlowline,18.971100000000000,0.294753407265902,0.002120718702944,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
14587,"10140204002519",Medium,"USGS, Water Resources Division","06452000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06452000,82.934150000000002,StreamGage,"11547654",USGS,"WHITE R NEAR OACOMA,SD","46",SD,9915.000000000000000,25679.849999999998545,43.748327449999998,-99.556494799999996,"1","20151006",1441204,"754106","11547654",NHDFlowline,36.030600000000000,0.386548641293370,0.004026479785176,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14601,"10140203000026",Medium,"USGS, Water Resources Division","06450500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06450500,98.259240000000005,StreamGage,"20177973",USGS,"LITTLE WHITE R BELOW WHITE RIVER,SD","46",SD,1549.000000000000000,4011.909999999999854,43.601385489999998,-100.749860799999993,"1","20151006",1436613,"749392","20178441",NHDFlowline,0.668700000000000,0.076709003315817,0.000074531287182,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14603,"10120109002107",Medium,"USGS, Water Resources Division","06406000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06406000,58.471370000000000,StreamGage,"14396284",USGS,"BATTLE CR AT HERMOSA,SD","46",SD,169.000000000000000,437.709999999999980,43.828045860000003,-103.196021099999996,"1","20151006",1367208,"679160","14396284",NHDFlowline,3.010500000000000,0.126058008372785,0.000336860586006,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14623,"10140102000005",Medium,"USGS, Water Resources Division","06441500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06441500,82.605919999999998,StreamGage,"16128803",USGS,"BAD R NEAR FORT PIERRE,SD","46",SD,3147.000000000000000,8150.729999999999563,44.326648970000001,-100.384300300000007,"1","20151006",1422716,"735397","16128803",NHDFlowline,4.493700000000000,0.145569590565465,0.000507026396752,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14626,"10120109000143",Medium,"USGS, Water Resources Division","06404000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06404000,13.370760000000001,StreamGage,"14396112",USGS,"BATTLE CR NEAR KEYSTONE,SD","46",SD,58.500000000000000,151.514999999999986,43.871647269999997,-103.336302900000007,"1","20151006",1365471,"677379","14396112",NHDFlowline,0.351000000000000,0.035969306351595,0.000039303574345,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14639,"10150006000060",Medium,"USGS, Water Resources Division","06464500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06464500,78.011889999999994,StreamGage,"11654348",USGS,"KEYA PAHA R AT WEWELA,SD","46",SD,1129.000000000000000,2924.110000000000127,43.027087199999997,-99.780921000000006,"1","20151006",1446779,"759820","11654348",NHDFlowline,5.232600000000000,0.163487485953305,0.000577871877472,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14656,"10130306000027",Medium,"USGS, Water Resources Division","06360500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06360500,8.506300000000000,StreamGage,"11258604",USGS,"MOREAU R NEAR WHITEHORSE,SD","46",SD,4889.000000000000000,12662.510000000000218,45.255817100000002,-100.842921399999994,"1","20151006",1416626,"729243","11258604",NHDFlowline,2.822400000000000,0.114041240856831,0.000323536306275,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14705,"10150001000002",Medium,"USGS, Water Resources Division","06453600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06453600,49.381489999999999,StreamGage,"11673186",USGS,"Ponca Creek at Verdel, Nebr.","31",NE,812.000000000000000,2103.079999999999927,42.811111099999998,-98.175833299999994,"1","20151006",1441185,"754087","11673186",NHDFlowline,9.280799999999999,0.260951539724813,0.001021385101441,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14743,"10170201013127",Medium,"USGS, Water Resources Division","06479438",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479438,25.419730000000001,StreamGage,"9370962",USGS,"BIG SIOUX R NEAR WATERTOWN,SD","46",SD,525.000000000000000,1359.750000000000000,45.006075299999999,-97.165075599999994,"1","20151006",1462739,"776018","9370962",NHDFlowline,2.246400000000000,0.100479232018236,0.000256404748482,25.301,32.582,"93","11","125",12e,INTERIOR PLAINS,CENTRAL LOWLAND,DISSECTED TILL PLAINS,"12"
14771,"10120203000197",Medium,"USGS, Water Resources Division","06431500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06431500,87.018199999999993,StreamGage,"5481765",USGS,"SPEARFISH CR AT SPEARFISH,SD","46",SD,165.000000000000000,427.350000000000023,44.482483879999997,-103.861592000000002,"1","20151006",1383670,"695982","5481765",NHDFlowline,0.940500000000000,0.072326263798581,0.000106393023197,1.432,4.984,"99","10","133",13c,INTERIOR PLAINS,GREAT PLAINS,BLACK HILLS,"13"
14789,"10140102000618",Medium,"USGS, Water Resources Division","06440200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06440200,1.156020000000000,StreamGage,"16131765",USGS,"SOUTH FORK BAD R NEAR COTTONWOOD,SD","46",SD,257.000000000000000,665.629999999999995,43.969017500000000,-101.767229000000000,"1","20151006",1422641,"735321","16131765",NHDFlowline,1.780200000000000,0.087790196227066,0.000199631658583,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
14867,"10170201013190",Medium,"USGS, Water Resources Division","06479215",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06479215,40.640639999999998,StreamGage,"9370700",USGS,"BIG SIOUX RIVER NR FLORENCE,SD","46",SD,68.299999999999997,176.896999999999991,45.180795490000001,-97.186190400000001,"1","20151006",1462787,"776066","9370700",NHDFlowline,7.986600000000000,0.193242937776514,0.000914425392314,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
14945,"10130205000005",Medium,"USGS, Water Resources Division","06353000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06353000,62.347709999999999,StreamGage,"21861216",USGS,"CEDAR CREEK NR RALEIGH, ND","38",ND,1750.000000000000000,4532.500000000000000,46.091669879999998,-101.333742000000001,"1","20151006",1403330,"715816","21861216",NHDFlowline,3.540600000000000,0.144012540509331,0.000411895317037,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15001,"10160001000015",Medium,"USGS, Water Resources Division","06468250",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06468250,37.703029999999998,StreamGage,"12576056",USGS,"JAMES RIVER ABOVE ARROWWOOD LAKE NR KENSAL, ND","38",ND,1200.000000000000000,3108.000000000000000,47.399718900000003,-98.797605700000005,"1","20151006",1449290,"762389","12576056",NHDFlowline,12.772800000000000,0.281242047052030,0.001522051262148,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
15055,"10110101000525",Medium,"USGS, Water Resources Division","06332515",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06332515,7.805690000000000,StreamGage,"21539242",USGS,"BEAR DEN CREEK NR MANDAREE, ND","38",ND,74.000000000000000,191.659999999999997,47.787236900000003,-102.768525600000004,"1","20151006",1340831,"652359","21539242",NHDFlowline,1.966500000000000,0.098887052951685,0.000236026937957,21.976,39.951,"3","59","131",13a,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, GLACIATED","13"
15068,"10130202000138",Medium,"USGS, Water Resources Division","06344600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06344600,89.319119999999998,StreamGage,"16233369",USGS,"GREEN RIVER NR NEW HRADEC, ND","38",ND,152.000000000000000,393.680000000000007,47.027791579999999,-103.053235500000000,"1","20151006",1398548,"711006","16233369",NHDFlowline,5.748300000000000,0.179681643718559,0.000680103569772,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15085,"10130201000216",Medium,"USGS, Water Resources Division","06339100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06339100,21.569810000000000,StreamGage,"16247217",USGS,"KNIFE RIVER AT MANNING, ND","38",ND,205.000000000000000,530.950000000000045,47.236125899999998,-102.769907399999994,"1","20151006",1397031,"709483","16247217",NHDFlowline,2.256300000000000,0.095599968289215,0.000268010726202,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15093,"10160003000029",Medium,"USGS, Water Resources Division","06470800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06470800,2.912550000000000,StreamGage,"11468868",USGS,"BEAR CREEK NR OAKES, ND","38",ND,357.000000000000000,924.629999999999995,46.225243900000002,-98.071767600000001,"1","20151006",1451178,"764309","11468868",NHDFlowline,6.354000000000000,0.197373103871019,0.000741139106446,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
15163,"10130205000153",Medium,"USGS, Water Resources Division","06352000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06352000,63.479640000000003,StreamGage,"21860180",USGS,"CEDAR CREEK NR HAYNES, ND","38",ND,553.000000000000000,1432.269999999999982,46.155281359999996,-102.475713299999995,"1","20151006",1403977,"716467","21860180",NHDFlowline,4.890600000000000,0.146595551805756,0.000569585566507,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
15182,"10160001000028",Medium,"USGS, Water Resources Division","06468170",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06468170,72.632990000000007,StreamGage,"12570210",USGS,"JAMES RIVER NR GRACE CITY, ND","38",ND,1060.000000000000000,2745.400000000000091,47.558052500000002,-98.862885000000006,"1","20151006",1449558,"762660","12570210",NHDFlowline,23.840100000000000,0.397791546911340,0.002847547408320,40.121,36.938,"2","72","122",12b,INTERIOR PLAINS,CENTRAL LOWLAND,WESTERN LAKE,"12"
15202,"10130204000171",Medium,"USGS, Water Resources Division","06350000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=06350000,45.711750000000002,StreamGage,"16213178",USGS,"CANNONBALL RIVER AT REGENT, ND","38",ND,580.000000000000000,1502.200000000000045,46.426671159999998,-102.551830300000006,"1","20151006",1402384,"714865","16213178",NHDFlowline,16.505099999999999,0.440611688857997,0.001932685696593,38.656,42.989,"23","74","132",13b,INTERIOR PLAINS,GREAT PLAINS,"MISSOURI PLATEAU, UNGLACIATED","13"
